seed,turn,stability,true_stability,risk,active_civil_wars,settlements,mediated_settlements,brokered_insurgencies,broken_accords,successions,complacency_mean,complacency_max,grievance_mean,comp_avg_population_stability,comp_avg_leader_legitimacy,comp_avg_trust,comp_active_conflict_count,comp_active_insurgency_count,comp_conflict_pressure,comp_insurgency_pressure,comp_stability_contrib_population,comp_stability_contrib_legitimacy,comp_stability_contrib_trust,comp_stability_contrib_conflict_relief,comp_risk_contrib_population,comp_risk_contrib_legitimacy,comp_risk_contrib_trust,comp_risk_contrib_conflict,comp_risk_contrib_insurgency,v3_new_insurgencies,v3_civil_wars_started,v3_tech_breakthroughs,v3_migrations,v3_fragmentation_events,v3_negotiations_concluded,v3_intelligence_ops,ins_organizing,ins_active,ins_escalated,ins_civil_war,ins_suppressed,ins_other,pop_demographic_stress,pop_housing_pressure,pop_unemployment,pop_food_security,pop_refugees,pop_war_casualties,leader_legitimacy,leader_inst_control,leader_war_pressure,leader_elite_support,leader_scandals
42,140,0.469,0.3815,0.5873,1,0,0,13,0,0,0.3883,0.55,0.4606,0.2189,0.4675,0.6585,1,7,0.125,1.0,0.0766,0.1403,0.1646,0.0875,0.2734,0.1331,0.0683,0.0125,0.1,3,0,48,14,0,0,20,1,5,0,1,6,0,0.3512,0.4191,0.12,0.7991,0.4036,0.3326,0.5093,0.5,0.0417,0.2905,306
42,141,0.4662,0.3787,0.5901,0,2,2,13,0,0,0.3911,0.55,0.4637,0.2097,0.468,0.6599,1,6,0.125,1.0,0.0734,0.1404,0.165,0.0875,0.2766,0.133,0.068,0.0125,0.1,0,0,0,9,0,1,11,0,4,0,0,7,0,0.3396,0.4008,0.12,0.7991,0.4055,0.3349,0.5152,0.5,0.0431,0.291,310
42,142,0.473,0.3897,0.5663,1,0,0,11,0,0,0.3938,0.55,0.4727,0.1995,0.4611,0.6596,0,5,0.0,0.8333,0.0698,0.1383,0.1649,0.1,0.2802,0.1347,0.0681,0.0,0.0833,0,0,0,16,0,0,12,0,4,1,0,6,0,0.3507,0.4128,0.12,0.7991,0.4055,0.3349,0.5044,0.5,0.0413,0.2905,316
42,143,0.4738,0.3905,0.5658,1,0,0,11,0,0,0.3966,0.55,0.4876,0.1981,0.4645,0.6603,0,5,0.0,0.8333,0.0693,0.1393,0.1651,0.1,0.2807,0.1339,0.0679,0.0,0.0833,0,0,14,8,0,0,13,0,4,1,0,6,0,0.3527,0.4253,0.12,0.7991,0.4055,0.3349,0.5066,0.5,0.0404,0.2905,320
42,144,0.4607,0.3774,0.5778,1,2,2,11,0,0,0.3994,0.55,0.5017,0.1798,0.4412,0.6615,0,5,0.0,0.8333,0.0629,0.1324,0.1654,0.1,0.2871,0.1397,0.0677,0.0,0.0833,0,0,0,11,0,0,20,0,2,1,0,6,0,0.3407,0.424,0.12,0.7991,0.4055,0.3349,0.4961,0.5,0.0391,0.2905,327
42,145,0.4711,0.4044,0.5514,1,0,0,9,0,0,0.4022,0.55,0.5148,0.1975,0.4541,0.6629,0,4,0.0,0.6667,0.0691,0.1362,0.1657,0.1,0.2809,0.1365,0.0674,0.0,0.0667,0,0,7,13,0,0,15,0,3,1,0,5,0,0.3544,0.4407,0.12,0.7991,0.4055,0.3349,0.4991,0.5,0.0352,0.291,331
42,146,0.4657,0.3657,0.5897,1,0,0,11,0,0,0.4049,0.55,0.5268,0.1894,0.445,0.6636,0,6,0.0,1.0,0.0663,0.1335,0.1659,0.1,0.2837,0.1387,0.0673,0.0,0.1,2,0,0,12,0,0,18,1,4,1,0,5,0,0.3569,0.4559,0.12,0.7991,0.4055,0.3349,0.4934,0.5,0.0309,0.2905,336
42,147,0.46,0.36,0.5952,1,2,2,11,1,0,0.4077,0.55,0.5377,0.1773,0.4394,0.6647,0,6,0.0,1.0,0.0621,0.1318,0.1662,0.1,0.2879,0.1402,0.0671,0.0,0.1,0,0,0,13,0,0,16,1,2,1,0,5,0,0.3552,0.4555,0.12,0.7991,0.4055,0.3349,0.4938,0.5,0.0301,0.2905,342
42,148,0.4671,0.4004,0.5555,1,0,0,9,0,0,0.4105,0.55,0.5474,0.1859,0.4534,0.6639,0,4,0.0,0.6667,0.0651,0.136,0.166,0.1,0.2849,0.1367,0.0672,0.0,0.0667,0,0,0,12,0,0,18,1,2,1,0,5,0,0.36,0.4715,0.12,0.7991,0.4055,0.3349,0.4986,0.5,0.0308,0.2905,346
42,149,0.4498,0.3665,0.5878,2,0,0,9,1,0,0.4132,0.55,0.5561,0.1647,0.4206,0.6639,0,5,0.0,0.8333,0.0576,0.1262,0.166,0.1,0.2924,0.1448,0.0672,0.0,0.0833,0,0,0,12,0,0,19,0,3,2,0,4,0,0.3716,0.4876,0.12,0.7991,0.4055,0.3349,0.4743,0.5,0.0302,0.2905,355
42,150,0.4499,0.3499,0.6046,2,1,1,10,0,0,0.4158,0.55,0.5637,0.16,0.4268,0.6635,0,6,0.0,1.0,0.056,0.128,0.1659,0.1,0.294,0.1433,0.0673,0.0,0.1,1,1,0,15,0,0,15,0,3,1,1,4,0,0.3579,0.4895,0.12,0.7991,0.4055,0.3349,0.4829,0.5,0.0257,0.2905,360
42,151,0.4454,0.3454,0.609,1,2,2,9,0,0,0.4177,0.55,0.5703,0.1491,0.423,0.6651,0,6,0.0,1.0,0.0522,0.1269,0.1663,0.1,0.2978,0.1443,0.067,0.0,0.1,0,0,0,8,0,0,16,0,3,1,0,3,0,0.3512,0.481,0.12,0.7991,0.4055,0.3349,0.4831,0.5,0.0219,0.2905,366
42,152,0.4516,0.3516,0.6041,2,0,0,8,0,0,0.4038,0.55,0.5642,0.1451,0.4476,0.6662,0,6,0.0,1.0,0.0508,0.1343,0.1665,0.1,0.2992,0.1381,0.0668,0.0,0.1,2,0,0,17,0,0,14,2,2,2,0,3,0,0.3638,0.496,0.12,0.7991,0.4055,0.3349,0.4941,0.5,0.0255,0.2905,369
42,153,0.4549,0.3549,0.6007,2,0,0,8,0,0,0.4048,0.55,0.5551,0.1567,0.4447,0.6665,0,7,0.0,1.0,0.0548,0.1334,0.1666,0.1,0.2952,0.1388,0.0667,0.0,0.1,0,0,0,12,0,0,19,0,5,2,0,2,0,0.3663,0.5047,0.12,0.7991,0.4055,0.3349,0.4921,0.5,0.022,0.2905,374
42,154,0.462,0.362,0.5944,2,0,0,8,0,0,0.4057,0.55,0.5434,0.1625,0.4614,0.6666,0,7,0.0,1.0,0.0569,0.1384,0.1667,0.1,0.2931,0.1347,0.0667,0.0,0.1,0,1,0,8,0,0,9,0,5,1,1,2,0,0.3678,0.5083,0.12,0.7991,0.4055,0.3349,0.5035,0.5,0.0201,0.2905,377
42,155,0.4767,0.3767,0.5805,2,2,2,8,0,0,0.3643,0.55,0.5301,0.1907,0.4772,0.6672,0,7,0.0,1.0,0.0667,0.1432,0.1668,0.1,0.2833,0.1307,0.0666,0.0,0.1,0,1,0,10,0,0,16,0,3,0,2,2,0,0.3543,0.4957,0.12,0.7991,0.4055,0.3349,0.521,0.5,0.0152,0.291,379
42,156,0.4673,0.3673,0.589,2,0,0,8,0,0,0.3652,0.55,0.5299,0.179,0.4583,0.6687,0,6,0.0,1.0,0.0627,0.1375,0.1672,0.1,0.2873,0.1354,0.0663,0.0,0.1,1,1,0,18,0,0,15,0,4,0,2,2,0,0.3664,0.4982,0.12,0.7991,0.4055,0.3349,0.5034,0.5,0.0125,0.291,386
42,157,0.4634,0.3634,0.5919,2,0,0,8,0,0,0.3662,0.55,0.539,0.1867,0.4352,0.6698,0,6,0.0,1.0,0.0654,0.1306,0.1674,0.1,0.2846,0.1412,0.066,0.0,0.1,0,0,0,15,0,0,27,0,4,0,2,2,0,0.3674,0.5021,0.12,0.7991,0.4055,0.3349,0.4877,0.5,0.0129,0.2919,393
42,158,0.4538,0.3538,0.601,2,2,2,8,0,0,0.2962,0.55,0.5475,0.1672,0.4256,0.6705,0,6,0.0,1.0,0.0585,0.1277,0.1676,0.1,0.2915,0.1436,0.0659,0.0,0.1,0,1,0,5,0,0,12,0,2,1,1,2,0,0.3546,0.4878,0.12,0.7991,0.4055,0.3349,0.4874,0.5,0.0125,0.291,400
42,159,0.4533,0.3866,0.5682,2,1,1,6,0,0,0.2538,0.55,0.5332,0.1651,0.4262,0.6706,0,4,0.0,0.6667,0.0578,0.1279,0.1676,0.1,0.2922,0.1434,0.0659,0.0,0.0667,0,1,0,15,0,0,22,0,1,1,1,2,0,0.3591,0.482,0.12,0.7991,0.4055,0.3349,0.4865,0.5,0.0092,0.291,407
42,160,0.4538,0.3705,0.585,2,0,0,6,0,0,0.2548,0.55,0.5312,0.1551,0.4392,0.6711,0,5,0.0,0.8333,0.0543,0.1317,0.1678,0.1,0.2957,0.1402,0.0658,0.0,0.0833,1,1,0,13,0,0,14,0,3,1,1,1,0,0.3655,0.4863,0.12,0.7991,0.4055,0.3349,0.4935,0.5,0.0094,0.291,412
42,161,0.4478,0.3478,0.6074,2,0,0,7,0,0,0.2557,0.55,0.532,0.1426,0.4336,0.6713,0,6,0.0,1.0,0.0499,0.1301,0.1678,0.1,0.3001,0.1416,0.0657,0.0,0.1,1,0,0,13,0,0,18,0,4,1,1,1,0,0.3659,0.4897,0.12,0.7991,0.4055,0.3349,0.4894,0.5,0.0122,0.291,418
42,162,0.4472,0.3472,0.6082,3,1,1,7,0,0,0.2566,0.55,0.5328,0.1368,0.4409,0.6683,0,6,0.0,1.0,0.0479,0.1323,0.1671,0.1,0.3021,0.1398,0.0663,0.0,0.1,0,0,0,16,0,0,12,0,2,2,1,1,0,0.3591,0.4832,0.12,0.7991,0.4055,0.3349,0.4964,0.5,0.014,0.2919,423
42,163,0.4605,0.3605,0.5962,3,0,0,8,0,0,0.2575,0.55,0.5334,0.1532,0.4645,0.67,0,7,0.0,1.0,0.0536,0.1394,0.1675,0.1,0.2964,0.1339,0.066,0.0,0.1,2,0,0,12,0,0,16,1,3,2,1,1,0,0.3651,0.4903,0.12,0.7991,0.4055,0.3349,0.51,0.5,0.0097,0.2924,426
42,164,0.4567,0.3567,0.5992,4,0,0,7,0,0,0.2585,0.55,0.534,0.1553,0.4495,0.6701,0,7,0.0,1.0,0.0544,0.1348,0.1675,0.1,0.2956,0.1376,0.066,0.0,0.1,0,1,0,15,0,0,21,0,3,2,2,1,0,0.3662,0.4982,0.12,0.7991,0.4055,0.3349,0.4992,0.5,0.0048,0.291,433
42,165,0.4451,0.3451,0.6097,3,1,1,7,0,0,0.2594,0.55,0.5345,0.142,0.4258,0.6707,0,7,0.0,1.0,0.0497,0.1277,0.1677,0.1,0.3003,0.1436,0.0659,0.0,0.1,0,1,0,13,0,0,21,0,3,1,2,1,0,0.3609,0.4925,0.12,0.7991,0.4055,0.3349,0.486,0.5,0.0075,0.291,441
42,166,0.4388,0.3388,0.6149,2,3,2,6,0,0,0.218,0.55,0.5349,0.1438,0.4021,0.6713,0,7,0.0,1.0,0.0503,0.1206,0.1678,0.1,0.2997,0.1495,0.0657,0.0,0.1,1,0,0,16,0,0,14,0,2,1,1,1,0,0.3483,0.4736,0.12,0.7991,0.4055,0.3349,0.4759,0.5,0.0105,0.291,451
42,167,0.4277,0.3735,0.5933,2,0,0,6,0,0,0.2198,0.55,0.5328,0.1369,0.4149,0.6713,1,4,0.125,0.6667,0.0479,0.1245,0.1678,0.0875,0.3021,0.1463,0.0657,0.0125,0.0667,1,1,0,14,0,0,13,0,2,1,1,2,0,0.3649,0.48,0.12,0.7991,0.4071,0.3372,0.478,0.5,0.0095,0.2905,458
42,168,0.4253,0.3545,0.612,2,0,0,7,0,0,0.2226,0.55,0.5295,0.1362,0.4069,0.6722,1,5,0.125,0.8333,0.0477,0.1221,0.168,0.0875,0.3023,0.1483,0.0656,0.0125,0.0833,1,0,0,8,0,0,14,1,2,1,1,2,0,0.3673,0.4838,0.12,0.7991,0.4087,0.3395,0.4726,0.5,0.0138,0.2905,466
42,169,0.4318,0.361,0.6056,2,0,0,8,0,0,0.2254,0.55,0.5247,0.1527,0.4084,0.6732,1,5,0.125,0.8333,0.0534,0.1225,0.1683,0.0875,0.2966,0.1479,0.0654,0.0125,0.0833,1,0,0,17,0,0,15,0,3,1,1,3,0,0.3688,0.4856,0.12,0.7991,0.4102,0.3418,0.4735,0.5,0.021,0.2914,473
42,170,0.4301,0.3593,0.6078,3,0,0,7,0,0,0.2282,0.55,0.5179,0.1405,0.417,0.6732,1,5,0.125,0.8333,0.0492,0.1251,0.1683,0.0875,0.3008,0.1457,0.0654,0.0125,0.0833,0,1,0,5,0,0,22,0,2,1,2,3,0,0.3697,0.4877,0.12,0.7991,0.4116,0.3441,0.4779,0.5,0.0373,0.2914,478
42,171,0.4448,0.374,0.5945,2,2,1,7,1,0,0.2309,0.55,0.5087,0.1573,0.4461,0.6738,1,5,0.125,0.8333,0.0551,0.1338,0.1684,0.0875,0.2949,0.1385,0.0652,0.0125,0.0833,0,1,0,12,0,1,15,0,1,1,1,3,0,0.3684,0.468,0.12,0.7991,0.413,0.3464,0.5011,0.5,0.0364,0.291,481
42,172,0.4539,0.4164,0.5528,2,0,0,6,0,0,0.2337,0.55,0.4969,0.1717,0.4605,0.6726,1,3,0.125,0.5,0.0601,0.1382,0.1682,0.0875,0.2899,0.1349,0.0655,0.0125,0.05,0,1,0,14,0,0,9,0,1,1,1,3,0,0.3689,0.4677,0.12,0.7991,0.4142,0.3487,0.5081,0.5,0.0374,0.291,485
42,173,0.4687,0.4312,0.5394,2,0,0,6,0,0,0.2365,0.55,0.483,0.1902,0.4865,0.6745,1,3,0.125,0.5,0.0666,0.1459,0.1686,0.0875,0.2834,0.1284,0.0651,0.0125,0.05,0,1,0,14,0,1,12,0,1,1,1,3,0,0.37,0.4642,0.12,0.7991,0.4154,0.3509,0.5262,0.5,0.0448,0.2914,486
42,174,0.4551,0.4009,0.5683,2,0,0,6,1,0,0.2402,0.55,0.4676,0.1745,0.4598,0.6744,1,4,0.125,0.6667,0.0611,0.1379,0.1686,0.0875,0.2889,0.1351,0.0651,0.0125,0.0667,1,0,0,13,0,0,16,1,1,1,1,3,0,0.3796,0.4582,0.12,0.7991,0.4166,0.3532,0.5064,0.5,0.0515,0.2905,493
42,175,0.4362,0.3654,0.6021,2,1,1,7,0,0,0.2448,0.55,0.4615,0.1496,0.4269,0.6731,1,5,0.125,0.8333,0.0524,0.1281,0.1683,0.0875,0.2976,0.1433,0.0654,0.0125,0.0833,1,0,1,10,0,0,16,0,2,1,1,3,0,0.3631,0.4411,0.12,0.7991,0.4176,0.3554,0.4884,0.5,0.0485,0.291,502
42,176,0.4275,0.3567,0.6103,2,0,0,7,0,0,0.2494,0.55,0.4615,0.1336,0.4154,0.6745,1,5,0.125,0.8333,0.0468,0.1246,0.1686,0.0875,0.3032,0.1462,0.0651,0.0125,0.0833,1,1,0,14,0,1,16,0,3,0,2,3,0,0.3675,0.4404,0.12,0.7991,0.4186,0.3577,0.4778,0.5,0.0456,0.291,510
42,177,0.4298,0.359,0.6083,2,0,0,8,0,0,0.254,0.55,0.4615,0.1355,0.4202,0.6751,1,5,0.125,0.8333,0.0474,0.1261,0.1688,0.0875,0.3026,0.1449,0.065,0.0125,0.0833,0,1,1,9,0,0,14,0,3,0,2,3,0,0.3677,0.4397,0.12,0.7991,0.4195,0.36,0.4812,0.5,0.0452,0.291,516
42,178,0.423,0.3522,0.6142,2,0,0,9,0,0,0.2586,0.55,0.4615,0.1313,0.4032,0.6745,1,5,0.125,0.8333,0.046,0.121,0.1686,0.0875,0.304,0.1492,0.0651,0.0125,0.0833,1,0,0,16,0,0,16,0,3,0,2,4,0,0.3675,0.4392,0.12,0.7991,0.4204,0.3622,0.4697,0.5,0.0406,0.2914,525
42,179,0.4209,0.3501,0.6159,1,1,1,9,0,0,0.2632,0.55,0.4615,0.1329,0.3941,0.6745,1,5,0.125,0.8333,0.0465,0.1182,0.1686,0.0875,0.3035,0.1515,0.0651,0.0125,0.0833,0,2,1,16,0,1,16,0,3,0,1,4,0,0.3607,0.4273,0.12,0.7991,0.4211,0.3644,0.4663,0.5,0.0352,0.2905,534
42,180,0.427,0.3728,0.5938,1,0,0,8,0,0,0.2688,0.55,0.4615,0.1377,0.4096,0.6739,1,4,0.125,0.6667,0.0482,0.1229,0.1685,0.0875,0.3018,0.1476,0.0652,0.0125,0.0667,0,0,0,13,0,0,24,0,3,0,1,4,0,0.366,0.4275,0.12,0.7991,0.4211,0.3666,0.4745,0.5,0.0341,0.2905,540
42,181,0.4204,0.3662,0.5998,1,1,1,8,0,0,0.2743,0.55,0.4615,0.1296,0.3967,0.674,1,4,0.125,0.6667,0.0454,0.119,0.1685,0.0875,0.3046,0.1508,0.0652,0.0125,0.0667,0,1,0,14,0,1,18,0,2,0,1,4,0,0.3588,0.4161,0.12,0.7991,0.4211,0.3688,0.4681,0.5,0.0326,0.2905,549
42,182,0.4273,0.3731,0.5937,1,0,0,9,0,0,0.2798,0.55,0.4643,0.1353,0.4136,0.6736,1,4,0.125,0.6667,0.0474,0.1241,0.1684,0.0875,0.3026,0.1466,0.0653,0.0125,0.0667,2,0,0,14,0,0,14,1,2,0,1,5,0,0.3644,0.4202,0.12,0.7991,0.4211,0.371,0.4764,0.5,0.0289,0.2905,556
42,183,0.4085,0.3377,0.6273,1,0,0,10,0,0,0.2854,0.55,0.4718,0.1136,0.3769,0.6727,1,5,0.125,0.8333,0.0398,0.1131,0.1682,0.0875,0.3102,0.1558,0.0655,0.0125,0.0833,1,0,0,17,0,0,17,0,4,0,1,5,0,0.3647,0.4251,0.12,0.7991,0.4211,0.3732,0.4512,0.5,0.0271,0.291,568
42,184,0.404,0.3332,0.6316,1,2,2,10,0,0,0.2909,0.55,0.479,0.1036,0.373,0.6735,1,5,0.125,0.8333,0.0363,0.1119,0.1684,0.0875,0.3137,0.1568,0.0653,0.0125,0.0833,0,1,0,13,0,1,9,0,2,0,1,5,0,0.3511,0.4075,0.12,0.7991,0.4211,0.3754,0.4542,0.5,0.0302,0.2914,578
42,185,0.4221,0.3721,0.5807,2,0,0,9,0,0,0.2965,0.55,0.4858,0.1113,0.3824,0.6735,0,3,0.0,0.5,0.039,0.1147,0.1684,0.1,0.311,0.1544,0.0653,0.0,0.05,1,1,0,16,0,0,21,0,1,1,1,6,0,0.3622,0.4224,0.12,0.7991,0.4211,0.3754,0.454,0.5,0.0263,0.291,586
42,186,0.4372,0.3872,0.567,2,0,0,9,0,0,0.302,0.55,0.492,0.1302,0.4111,0.673,0,3,0.0,0.5,0.0456,0.1233,0.1683,0.1,0.3044,0.1472,0.0654,0.0,0.05,0,0,0,19,0,0,15,0,1,1,1,6,0,0.365,0.435,0.12,0.7991,0.4211,0.3754,0.4737,0.5,0.0212,0.291,590
42,187,0.4351,0.3684,0.5857,2,0,0,10,0,0,0.3075,0.55,0.5022,0.1255,0.4097,0.6729,0,4,0.0,0.6667,0.0439,0.1229,0.1682,0.1,0.3061,0.1476,0.0654,0.0,0.0667,1,1,0,10,0,0,16,0,2,1,1,6,0,0.3667,0.4466,0.12,0.7991,0.4211,0.3754,0.4724,0.5,0.0218,0.291,597
42,188,0.4239,0.3406,0.6123,2,1,1,10,0,1,0.2863,0.55,0.5148,0.1151,0.385,0.6726,0,5,0.0,0.8333,0.0403,0.1155,0.1681,0.1,0.3097,0.1537,0.0655,0.0,0.0833,0,0,0,14,0,0,23,0,2,1,1,5,0,0.3665,0.4487,0.12,0.7991,0.4211,0.3754,0.4629,0.5,0.0207,0.2905,549
42,189,0.4383,0.3383,0.6163,1,2,2,11,0,0,0.2909,0.55,0.5264,0.1274,0.418,0.6731,0,6,0.0,1.0,0.0446,0.1254,0.1683,0.1,0.3054,0.1455,0.0654,0.0,0.1,2,1,0,9,0,0,15,0,3,1,0,5,0,0.3555,0.4392,0.12,0.7991,0.4211,0.3754,0.4842,0.5,0.016,0.2905,554
42,190,0.4408,0.3575,0.5978,1,0,0,10,0,0,0.2955,0.55,0.537,0.1225,0.4326,0.6725,0,5,0.0,0.8333,0.0429,0.1298,0.1681,0.1,0.3071,0.1419,0.0655,0.0,0.0833,1,0,0,9,0,0,16,1,3,1,0,5,0,0.3678,0.4555,0.12,0.7991,0.4211,0.3754,0.4885,0.5,0.016,0.2905,560
42,191,0.4378,0.3545,0.6004,3,0,0,10,0,0,0.2725,0.55,0.5582,0.1194,0.4266,0.6723,0,5,0.0,0.8333,0.0418,0.128,0.1681,0.1,0.3082,0.1434,0.0655,0.0,0.0833,0,1,0,10,0,0,15,1,1,2,1,5,0,0.3701,0.477,0.12,0.7991,0.4211,0.3754,0.4835,0.5,0.0136,0.2905,567
42,192,0.4269,0.3436,0.6103,3,1,1,10,0,0,0.2752,0.55,0.5738,0.1065,0.4055,0.672,0,5,0.0,0.8333,0.0373,0.1217,0.168,0.1,0.3127,0.1486,0.0656,0.0,0.0833,0,0,0,15,0,0,17,1,0,2,1,5,0,0.366,0.4847,0.12,0.7991,0.4211,0.3754,0.4715,0.5,0.0159,0.2905,576
42,193,0.436,0.3527,0.6018,3,0,0,9,0,0,0.278,0.55,0.5728,0.1215,0.4186,0.6716,0,5,0.0,0.8333,0.0425,0.1256,0.1679,0.1,0.3075,0.1453,0.0657,0.0,0.0833,0,0,0,17,0,0,13,1,1,2,1,4,0,0.3739,0.5017,0.12,0.7991,0.4211,0.3754,0.4775,0.5,0.0115,0.291,582
42,194,0.4263,0.343,0.6105,3,0,0,10,0,0,0.2808,0.55,0.5817,0.1111,0.3989,0.6711,0,5,0.0,0.8333,0.0389,0.1197,0.1678,0.1,0.3111,0.1503,0.0658,0.0,0.0833,1,0,0,6,0,0,19,1,1,2,1,5,0,0.3766,0.5162,0.12,0.7991,0.4211,0.3754,0.464,0.5,0.008,0.2905,592
42,195,0.4226,0.3393,0.614,3,1,1,10,0,0,0.2835,0.55,0.5881,0.1057,0.3929,0.6708,0,5,0.0,0.8333,0.037,0.1179,0.1677,0.1,0.313,0.1518,0.0658,0.0,0.0833,0,0,0,17,0,0,16,0,1,2,1,5,0,0.3718,0.5165,0.12,0.7991,0.4211,0.3754,0.4628,0.5,0.0103,0.291,600
42,196,0.4256,0.3589,0.5948,2,2,2,9,0,0,0.2863,0.55,0.5928,0.1058,0.4037,0.6698,0,4,0.0,0.6667,0.037,0.1211,0.1674,0.1,0.313,0.1491,0.066,0.0,0.0667,0,0,0,12,0,0,17,0,0,2,0,5,0,0.365,0.5065,0.12,0.7991,0.4211,0.3754,0.4725,0.5,0.0086,0.2914,607
42,197,0.4352,0.3852,0.5695,2,0,0,8,0,0,0.29,0.55,0.5951,0.1152,0.4244,0.6701,0,3,0.0,0.5,0.0403,0.1273,0.1675,0.1,0.3097,0.1439,0.066,0.0,0.05,1,0,0,14,0,0,19,0,1,2,0,5,0,0.3777,0.5203,0.12,0.7991,0.4211,0.3754,0.4819,0.5,0.0079,0.2919,612
42,198,0.429,0.3623,0.5915,2,0,0,9,0,0,0.2946,0.55,0.597,0.112,0.4079,0.6698,0,4,0.0,0.6667,0.0392,0.1224,0.1674,0.1,0.3108,0.148,0.066,0.0,0.0667,1,1,0,16,0,0,19,0,2,1,1,5,0,0.3795,0.5306,0.12,0.7991,0.4211,0.3754,0.4709,0.5,0.0053,0.291,620
42,199,0.4284,0.3617,0.5917,3,0,0,9,0,0,0.2992,0.55,0.5987,0.118,0.3994,0.6694,0,4,0.0,0.6667,0.0413,0.1198,0.1673,0.1,0.3087,0.1502,0.0661,0.0,0.0667,0,2,0,10,0,0,20,0,1,1,2,5,0,0.3815,0.541,0.12,0.7991,0.4211,0.3754,0.4644,0.5,0.0069,0.291,628
42,200,0.4273,0.344,0.61,2,2,2,10,0,0,0.3011,0.55,0.605,0.1055,0.4101,0.6692,0,5,0.0,0.8333,0.0369,0.123,0.1673,0.1,0.3131,0.1475,0.0662,0.0,0.0833,1,0,0,10,0,0,14,0,1,2,0,5,0,0.3693,0.5295,0.12,0.7991,0.4211,0.3754,0.477,0.5,0.0095,0.2905,634
42,201,0.4207,0.3374,0.6156,2,0,0,10,0,0,0.3048,0.55,0.6135,0.1027,0.3918,0.669,0,5,0.0,0.8333,0.0359,0.1176,0.1672,0.1,0.3141,0.152,0.0662,0.0,0.0833,2,0,0,14,0,0,16,0,3,2,0,5,0,0.3815,0.541,0.12,0.7991,0.4211,0.3754,0.4598,0.5,0.0078,0.2905,644
42,202,0.4282,0.3449,0.6087,2,0,0,10,0,0,0.3085,0.55,0.6215,0.1154,0.4027,0.668,0,5,0.0,0.8333,0.0404,0.1208,0.167,0.1,0.3096,0.1493,0.0664,0.0,0.0833,0,0,0,10,0,0,14,0,3,2,0,5,0,0.3828,0.5516,0.12,0.7991,0.4211,0.3754,0.4667,0.5,0.0053,0.2905,650
42,203,0.4363,0.353,0.6012,2,0,0,11,1,0,0.3122,0.55,0.6334,0.1279,0.4155,0.6675,0,5,0.0,0.8333,0.0447,0.1247,0.1669,0.1,0.3053,0.1461,0.0665,0.0,0.0833,1,0,0,17,0,0,10,0,3,2,0,6,0,0.394,0.5623,0.12,0.7991,0.4211,0.3754,0.474,0.5,0.0062,0.2905,656
42,204,0.4082,0.3374,0.6281,3,0,0,11,0,0,0.3158,0.55,0.649,0.1031,0.3943,0.6655,1,5,0.125,0.8333,0.0361,0.1183,0.1664,0.0875,0.3139,0.1514,0.0669,0.0125,0.0833,0,1,0,13,0,0,17,0,2,2,1,6,0,0.3871,0.5767,0.12,0.7991,0.4264,0.3777,0.4605,0.5,0.0073,0.2905,665
42,205,0.4072,0.3364,0.6286,3,1,1,11,0,0,0.3195,0.55,0.6632,0.109,0.3839,0.6657,1,5,0.125,0.8333,0.0381,0.1152,0.1664,0.0875,0.3119,0.154,0.0669,0.0125,0.0833,0,2,0,19,0,0,21,0,1,1,2,6,0,0.3824,0.5791,0.12,0.7991,0.4314,0.38,0.4561,0.5,0.0151,0.2905,673
42,206,0.416,0.3452,0.6212,4,0,0,11,1,0,0.314,0.55,0.6759,0.1104,0.4109,0.6664,1,5,0.125,0.8333,0.0386,0.1233,0.1666,0.0875,0.3114,0.1473,0.0667,0.0125,0.0833,1,0,0,19,0,1,16,0,1,2,2,6,0,0.3986,0.5982,0.12,0.7991,0.4363,0.3823,0.4691,0.5,0.028,0.291,679
42,207,0.4129,0.3421,0.624,2,2,2,11,0,0,0.3168,0.55,0.6932,0.1065,0.4049,0.6665,1,5,0.125,0.8333,0.0373,0.1215,0.1666,0.0875,0.3127,0.1488,0.0667,0.0125,0.0833,0,1,0,11,0,0,12,0,1,0,2,6,0,0.3785,0.5933,0.12,0.7991,0.4411,0.3845,0.472,0.5,0.0323,0.2914,686
42,208,0.4031,0.3489,0.6163,2,0,0,11,0,0,0.3195,0.55,0.7109,0.0924,0.3871,0.6686,1,4,0.125,0.6667,0.0323,0.1161,0.1671,0.0875,0.3177,0.1532,0.0663,0.0125,0.0667,2,0,0,14,0,1,17,0,2,0,2,7,0,0.3914,0.6122,0.12,0.7991,0.4456,0.3868,0.4558,0.5,0.0251,0.2905,696
42,209,0.4119,0.3411,0.6252,1,1,1,12,0,0,0.3232,0.55,0.7269,0.0994,0.4084,0.6686,1,5,0.125,0.8333,0.0348,0.1225,0.1671,0.0875,0.3152,0.1479,0.0663,0.0125,0.0833,1,1,0,11,0,0,15,0,3,0,1,7,0,0.387,0.6181,0.12,0.7991,0.45,0.3891,0.4729,0.5,0.0225,0.291,701
42,210,0.4145,0.3437,0.6226,2,1,1,12,0,1,0.2872,0.55,0.7414,0.107,0.4105,0.6656,1,5,0.125,0.8333,0.0374,0.1232,0.1664,0.0875,0.3126,0.1474,0.0669,0.0125,0.0833,1,0,0,17,0,0,16,0,2,2,0,7,0,0.3927,0.6275,0.12,0.7991,0.4542,0.3914,0.4779,0.5,0.015,0.2905,638
